,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT,BILL_AMT_AUG,BILL_AMT_JUL,BILL_AMT_JUN,BILL_AMT_MAY,BILL_AMT_APR,PAY_AMT_SEPT,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR
39751,50000.0,2,1,2,23,2,1,1,0,0,0,41709.81875433695,43675.64076183421,36899.37360205718,32043.05316170538,32418.715194046665,33358.36901220903,3341.7104853291235,181.43837909577638,1273.3901638467096,1174.5623486828367,1476.7067421289685,1850.2700563291905
37072,30000.0,2,2,1,29,1,2,0,0,2,2,27474.802342900635,26635.55438043893,28143.492759557987,28979.257932037228,30546.00363884468,29886.07232992543,0.0,2077.0649192412184,1705.7849041407355,2237.4882482494845,373.85069584577707,0.0
34943,240000.0,1,2,1,35,1,2,2,0,0,0,126622.64593205012,134879.31342541546,132857.10800986135,135168.2635573674,136962.58600501114,141347.47863642735,10516.659016314734,1328.690390828396,4579.721423449704,3671.3096091716043,6328.690390828396,5053.1476156331355
16138,30000.0,2,3,2,33,0,0,2,0,0,2,22463.0,25362.0,24672.0,25317.0,26516.0,26133.0,3278.0,0.0,1233.0,1432.0,0.0,566.0
6647,160000.0,1,2,1,45,1,2,2,2,2,2,11569.0,11092.0,12900.0,12396.0,13692.0,13323.0,0.0,2000.0,0.0,1500.0,0.0,2000.0
43200,300000.0,2,2,1,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,120000.0,2,2,2,30,0,0,0,0,0,0,16812.0,17571.0,18013.0,18197.0,9032.0,11951.0,1358.0,1126.0,636.0,650.0,4000.0,1800.0
32161,50000.0,1,2,1,50,1,1,1,1,1,1,48392.89697853578,49091.903284444605,48687.67226360117,35712.53407876773,31701.28619226068,23521.87823166951,1814.9701270781777,2054.935209429293,1360.4678024349223,1256.9263811569338,111.46063078488066,2304.668950356533
3610,210000.0,2,1,2,28,0,0,0,0,0,0,204191.0,204530.0,185587.0,136410.0,140051.0,142976.0,9000.0,9007.0,5254.0,6000.0,5500.0,5000.0
44743,66900.89739201702,1,1,1,36,2,2,2,1,1,2,48891.955484084574,49209.692196112126,50856.645768566836,50318.60320008196,55683.50546067536,54644.09644780658,1301.623095352848,2760.358956806812,588.8294955167644,6208.650017113358,0.0,10818.025737562535
22666,220000.0,2,3,1,43,0,0,0,0,0,0,242526.0,228858.0,218878.0,193596.0,167149.0,157817.0,8100.0,8100.0,7000.0,5900.0,5600.0,5000.0
24825,460000.0,1,4,1,35,-2,-1,-1,-1,-1,-2,0.0,737.0,4856.0,6696.0,1327.0,0.0,737.0,4872.0,6696.0,1327.0,0.0,1782.0
24250,70000.0,1,1,2,30,-1,2,-1,2,-1,-1,832.0,416.0,832.0,416.0,416.0,1132.0,0.0,832.0,0.0,416.0,1132.0,0.0
40798,20000.0,1,2,2,30,0,0,0,0,0,0,19261.18210535879,19191.675147170645,19359.610114936026,19549.54951593101,19454.949809172893,19424.292895190913,1306.7537874378136,1472.296095045552,1271.7335877694748,925.6786553690247,1430.7859370027656,922.1811803275671
36697,70455.24866905808,1,2,1,45,1,1,2,2,2,2,29203.188060245408,31139.91359148197,32797.59314283178,33200.86761159521,34154.117349956585,33509.83669290544,2408.815033898449,2470.4064021483687,1240.8176730224488,1625.0112845233502,54.62984028697042,1404.552486690581
8529,240000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,11906.0,54684.0,1874.0,1151.0,23169.0,9372.0,55167.0,1874.0,1151.0,23169.0,9372.0,396.0
21991,150000.0,2,1,2,29,-1,2,-1,-1,0,0,2599.0,1530.0,390.0,1366.0,780.0,0.0,0.0,390.0,1366.0,0.0,0.0,431.0
12768,180000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,581.0,5394.0,1485.0,4778.0,23350.0,583.0,5396.0,1485.0,4778.0,23350.0,583.0,5883.0
44508,120000.0,1,2,1,45,-1,-1,-1,0,0,-1,2206.343887219138,390.5884241075805,2513.3241250024266,2549.2918367863,1087.9989882647594,1597.4021621340314,481.7623911876309,4939.053524379912,1091.3448219190732,129.4176463038633,1598.2386205476098,3543.0044321174905
23779,180000.0,2,3,1,64,-2,-2,-2,-2,-2,-2,18084.0,1703.0,3681.0,21325.0,2228.0,856.0,1703.0,3697.0,21330.0,2228.0,1531.0,16934.0
43216,50000.0,2,1,2,26,1,0,0,0,0,2,10961.924517475938,12053.756488896584,12818.937935185919,15196.97147946087,16385.751656037104,15973.109662671412,1575.1380454190846,1274.5858637427461,2654.3649910722106,1454.9171727485493,0.0,2754.298591479593
45676,30000.0,1,2,1,36,2,2,2,1,1,2,14799.49065495885,16870.79205268517,16314.485977960663,18036.194334264357,18046.760034151946,19037.38125299779,2630.607472450829,0.0,2199.518965726617,502.4051713669156,1332.5316095443613,234.45574663789398
195,50000.0,2,1,2,24,1,2,2,2,2,2,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0
36931,200000.0,1,2,1,36,0,0,0,0,0,0,100211.32985766229,98656.45451273788,99396.16109990103,95227.57219370354,97109.88254532483,99842.67758366509,4795.802460152349,3730.060347962174,3326.508821025015,3379.4236306123858,4228.9925781879165,2781.063598969007
411,200000.0,2,1,1,38,-1,-1,-2,-1,-1,-2,190.0,0.0,0.0,367.0,-150.0,-150.0,0.0,0.0,367.0,150.0,0.0,0.0
43561,30000.0,2,2,2,22,1,1,1,2,1,1,9746.611500741992,10915.080393672433,11312.466243314042,15879.51439954535,16652.918565375294,17102.758976729503,1432.7914874806625,672.0851251933757,4889.869052698105,1333.3066335764627,907.3149190110572,168.02128129834392
38589,456643.62036476086,1,1,1,43,-2,-2,-2,-2,-2,-2,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746,261.7976115486549,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746
29594,210000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
18418,160000.0,2,2,2,24,0,0,0,0,0,0,55559.0,51972.0,34983.0,26514.0,17602.0,9308.0,3010.0,3000.0,2000.0,1000.0,2000.0,0.0
40903,10000.0,1,1,1,36,1,0,-1,-2,-2,-2,2976.271773566767,750.642369593401,0.0,0.0,0.0,0.0,3753.2118479670053,0.0,0.0,0.0,0.0,0.0
23041,210000.0,2,4,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24136,240000.0,1,2,2,29,0,0,0,0,0,0,90440.0,92433.0,94548.0,96375.0,98453.0,100549.0,3500.0,3600.0,3500.0,3500.0,3500.0,3500.0
40808,80000.0,1,1,1,36,1,0,2,0,0,-1,1019.6602465535207,3644.5942299360945,3842.4057700639055,4344.361642168613,367.16171225881794,-1479.08197138368,3080.1613618077918,613.5139870959812,1939.3868127523665,0.0,0.0,2958.16394276736
10151,60000.0,2,2,2,48,2,3,2,3,2,2,60717.0,59183.0,62075.0,60501.0,61808.0,60668.0,0.0,4500.0,0.0,2400.0,0.0,2200.0
29342,30000.0,1,2,2,24,1,2,2,2,2,2,21788.0,22832.0,23473.0,22798.0,24420.0,23889.0,1700.0,1300.0,0.0,2000.0,0.0,2001.0
24692,170000.0,1,1,1,45,0,0,-1,2,-1,2,2610.0,0.0,1565.0,965.0,6265.0,2445.0,0.0,1565.0,0.0,6500.0,0.0,3115.0
626,70000.0,1,1,1,46,0,0,0,0,0,0,60040.0,55274.0,51766.0,51757.0,50013.0,49946.0,2600.0,1800.0,2000.0,3140.0,2000.0,1800.0
22620,20000.0,2,2,1,43,4,4,3,2,2,2,28447.0,27721.0,27009.0,27170.0,26295.0,34171.0,0.0,0.0,924.0,0.0,9648.0,2000.0
40735,110938.1422896695,1,2,1,51,1,2,1,1,1,1,56169.066105468424,56991.72956475819,58200.45428805212,58998.20367526935,59839.52529578266,61233.09600666012,2356.0830046859305,2728.144268690085,2365.669960276865,2456.28853738017,2553.2984182107643,2174.8458504793207
34655,20000.0,1,2,1,24,-1,-1,0,0,0,0,2905.8736940618687,20599.559831568586,20446.314007484365,20288.220921329423,20382.263676119197,19701.99715612473,21010.968980299815,971.6598234522722,501.6261261438773,848.2022321807315,759.1610066273034,348.8877471711578
45477,50000.0,1,1,1,36,2,2,2,2,2,2,31136.9334069385,31074.227612570594,33107.92086202022,32752.755363671953,34274.32074952816,35139.151945170095,739.512743863683,2845.3654421022375,480.683283511394,2182.341079295422,1563.0243628068158,1500.0
39918,70000.0,2,1,1,42,0,0,0,0,0,2,41939.82654498268,43153.535583664,43951.24855812787,44144.05476349443,47366.88578299671,47481.646956577795,1996.0939993535155,1810.5589686455032,1020.1171688401945,4000.0,1041.600172395859,2000.0
27386,140000.0,1,2,2,44,2,0,0,0,0,0,84371.0,85119.0,86901.0,89583.0,90432.0,92332.0,3046.0,3153.0,4126.0,3231.0,3351.0,3400.0
6997,90000.0,1,1,2,33,-1,-1,-1,-1,-1,2,498.0,498.0,498.0,498.0,3482.0,2793.0,498.0,498.0,498.0,3482.0,0.0,483.0
18166,20000.0,1,2,2,35,0,0,0,0,0,0,17042.0,17544.0,15292.0,16509.0,12261.0,14550.0,1500.0,1500.0,1506.0,452.0,2500.0,691.0
12431,200000.0,2,1,1,56,0,0,0,0,0,0,15603.0,16842.0,18556.0,19247.0,19935.0,21098.0,1500.0,2000.0,1000.0,1000.0,1500.0,3000.0
20698,80000.0,1,3,2,44,0,0,0,0,-1,-1,55297.0,56677.0,57687.0,4500.0,4500.0,0.0,2300.0,2200.0,1005.0,4500.0,0.0,0.0
248,330000.0,1,1,2,25,0,0,0,0,2,0,46140.0,45781.0,48139.0,51137.0,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0
18746,20000.0,2,2,1,29,0,0,0,0,0,0,13958.0,15016.0,16069.0,16776.0,17118.0,19835.0,1600.0,1600.0,1278.0,620.0,3000.0,900.0
4779,90000.0,2,1,2,29,0,0,0,0,0,0,92464.0,91709.0,92412.0,91297.0,91790.0,91377.0,3600.0,4331.0,3218.0,3613.0,3300.0,3519.0
1375,30000.0,2,3,2,50,-2,-2,-2,-2,-1,2,0.0,0.0,0.0,0.0,7092.0,6832.0,0.0,0.0,0.0,7092.0,0.0,0.0
43822,50000.0,1,2,1,28,0,0,0,0,-2,-2,34957.938690734605,34923.874726731956,35214.48484153074,-206.02433207566241,-206.02433207566241,-206.02433207566241,1820.066085523439,2190.2973848554752,0.0,0.0,0.0,0.0
41650,20000.0,1,1,2,22,0,0,0,0,0,-2,15355.38616711131,17064.199377139852,18560.452734904266,17301.685750471333,-1525.3897075563177,0.0,2269.840172049103,2247.9427269250996,55.40289061930249,0.0,1525.3897075563177,0.0
22098,200000.0,2,1,2,29,0,0,0,-1,0,-1,65199.0,21489.0,0.0,1762.0,1768.0,860.0,6532.0,0.0,1762.0,6.0,1257.0,8308.0
29458,280000.0,1,2,2,42,-1,0,-1,0,0,0,22821.0,23169.0,82073.0,61638.0,44868.0,29804.0,1118.0,82267.0,1528.0,997.0,1049.0,13004.0
4702,200000.0,2,3,1,41,1,-1,-1,-1,0,-1,0.0,340.0,0.0,148.0,148.0,198.0,340.0,0.0,148.0,0.0,198.0,7296.0
32567,142062.42346892247,1,2,2,46,0,0,0,0,0,0,130169.33596656143,134378.990198844,123109.6892314263,20632.93643488295,20454.340962933704,19488.33789910157,6511.824364906053,5175.0306124310155,2381.272959323261,3968.7882655387684,3175.030612431015,4762.545918646522
35192,230000.0,2,1,1,33,0,1,0,0,0,0,3640.4477666784833,2093.638798656371,5386.055094512205,6182.766488535842,9772.320713124704,13951.829045276108,362.4895430968766,5046.888071128904,3637.510456903123,9550.041827612493,4456.265685354685,4637.510456903124
41595,271823.13668933534,2,2,1,37,0,0,0,0,0,0,253983.29145342504,257938.08256722166,116255.8994254019,119787.47716337841,123541.76187422678,122052.15340557595,10631.66868777326,7770.180275898279,7766.489786691943,5557.230820227207,5431.898282077438,2961.6957406784977
37973,20000.0,1,2,1,33,1,0,0,0,0,0,18003.251460201434,19146.273264556,19504.203974124255,18670.67770039989,12912.746231200366,0.0,1763.5710466340515,3174.6084000666838,1193.3047870843548,258.88750542842104,0.0,0.0
6938,260000.0,1,1,1,51,1,-2,-2,-2,-2,-2,-200.0,-200.0,-200.0,6682.0,1718.0,1512.0,0.0,0.0,6882.0,1734.0,1512.0,0.0
10271,60000.0,2,3,1,29,0,0,0,0,0,0,59190.0,56704.0,48980.0,34416.0,28818.0,28546.0,2200.0,2300.0,3000.0,1100.0,1000.0,1000.0
550,100000.0,1,3,1,52,0,0,2,2,2,0,4657.0,6068.0,6418.0,6781.0,6144.0,7638.0,1500.0,1000.0,1000.0,0.0,2000.0,2000.0
22035,230000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,7539.0,6500.0,6500.0,45914.0,1465.0,600.0,6500.0,6500.0,45914.0,1465.0,600.0,958.0
25300,50000.0,2,1,2,25,0,0,0,0,0,0,9162.0,9818.0,7161.0,8377.0,8789.0,8813.0,1500.0,2000.0,1500.0,1000.0,500.0,500.0
15847,200000.0,2,2,1,28,0,0,0,0,0,0,197142.0,198367.0,96731.0,67431.0,60690.0,60442.0,9197.0,3700.0,6478.0,2114.0,2337.0,2401.0
23817,500000.0,2,2,2,50,-1,-1,-1,0,0,0,588.0,2393.0,5306.0,5453.0,3221.0,1269.0,2393.0,5308.0,1000.0,0.0,0.0,1557.0
25523,60000.0,2,2,1,32,0,0,0,0,0,0,59738.0,59389.0,57656.0,58290.0,58213.0,57076.0,2700.0,2100.0,2100.0,2200.0,2100.0,3000.0
3505,150000.0,2,1,2,27,-1,0,0,-2,-2,-2,30585.0,30138.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
10404,210000.0,2,2,2,30,0,0,0,2,2,2,45998.0,47107.0,50999.0,51884.0,50926.0,54404.0,2150.0,5000.0,2020.0,0.0,4500.0,2000.0
19679,260000.0,2,2,1,40,-1,-1,-1,-1,-1,0,411.0,209.0,217.0,613.0,2339.0,1474.0,209.0,217.0,613.0,2339.0,0.0,1254.0
11957,230000.0,2,3,1,48,-1,-1,0,0,-2,-1,500.0,14883.0,33151.0,0.0,0.0,469.0,14883.0,20757.0,0.0,0.0,469.0,716.0
31285,100000.0,1,1,2,28,-1,-1,-1,0,-1,0,1905.4058437562048,1144.3209898322475,1609.628763787181,1616.1894709861317,1688.1081985205874,645.251401800569,1340.562732942814,1611.9720853441268,1304.0584464404308,1688.1081985205874,351.49823354189505,1493.232627263182
1328,140000.0,1,2,1,41,0,0,0,0,0,0,109326.0,111679.0,113921.0,114348.0,111382.0,112458.0,5600.0,5600.0,4500.0,4200.0,4500.0,4500.0
5592,30000.0,1,2,1,49,3,2,2,2,2,2,26319.0,27404.0,27769.0,28227.0,28642.0,28042.0,1800.0,1100.0,1200.0,1000.0,0.0,2200.0
2436,100000.0,2,3,1,24,1,2,0,0,0,0,56341.0,54869.0,67965.0,73871.0,79707.0,85433.0,0.0,14130.0,7065.0,7065.0,7065.0,0.0
276,460000.0,1,1,1,40,2,-1,-1,-1,-1,-1,171.0,2715.0,-13.0,2641.0,-10.0,22535.0,2728.0,0.0,2654.0,0.0,22545.0,0.0
39855,80000.0,2,1,2,24,1,0,0,0,0,0,78986.64975015038,79979.30014973122,90998.00694528397,60411.58064329839,46025.59130482473,47085.24088539875,3100.0,3197.830353758503,2795.885862209515,1676.2976927107186,2157.9204156355063,2073.2765681093415
18058,50000.0,1,3,1,37,5,4,3,2,0,0,54078.0,52946.0,51841.0,50306.0,49706.0,49706.0,0.0,0.0,0.0,0.0,0.0,0.0
25383,30000.0,2,2,2,29,2,2,0,0,0,0,36328.0,35291.0,36775.0,36914.0,33305.0,33688.0,0.0,2206.0,1500.0,2000.0,6000.0,6000.0
45497,77614.00483863059,1,2,1,28,1,0,0,0,0,3,18404.115676607275,25570.324514289754,32414.215656805954,39695.359642889445,47224.3084567275,53102.788976008465,7482.083483814024,7362.783725745553,7839.982758019435,8269.461887065929,7004.8844515401415,0.0
42057,240000.0,2,1,1,32,-1,0,-1,0,0,0,1628.4644552595396,241.06739263217452,535.2051647741223,535.2051647741223,754.5709788959293,777.4975722958332,0.0,535.2051647741223,241.06739263217452,501.5968630856269,370.2900099770869,786.2930169610478
3711,290000.0,2,2,1,39,0,0,0,0,0,0,212943.0,216910.0,213931.0,212770.0,211098.0,202491.0,16923.0,7714.0,7283.0,7407.0,10000.0,6000.0
6985,50000.0,1,1,1,40,0,0,0,0,0,0,50657.0,50529.0,49162.0,19969.0,19893.0,20282.0,2015.0,2190.0,809.0,3012.0,5795.0,2001.0
15634,200000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,5625.0,12125.0,13300.0,3450.0,13880.0,5147.0,12125.0,13416.0,3450.0,13880.0,5147.0,1050.0
14593,80000.0,2,3,1,44,0,0,2,0,0,0,80808.0,81615.0,79075.0,79604.0,78567.0,79810.0,6926.0,0.0,3000.0,3000.0,3300.0,3200.0
29489,50000.0,1,2,2,47,0,0,0,0,-1,0,51129.0,50378.0,48282.0,0.0,2068.0,30135.0,2096.0,1000.0,0.0,2068.0,30067.0,1051.0
43453,330000.0,2,1,1,38,-2,-1,-1,-1,-2,-1,-0.7846820111194135,1613.1100443587347,587.7268263284409,40.60729407542965,-0.5885115083395602,98.08525138992667,3030.834267948734,0.0,40.99963508098935,0.5885115083395602,98.67376289826626,0.0
14237,500000.0,1,1,2,41,-1,-1,-1,0,0,-1,326.0,628.0,6290.0,11604.0,24679.0,8642.0,628.0,6290.0,6000.0,14000.0,8642.0,326.0
7374,180000.0,1,2,2,38,-1,-1,2,0,0,0,54198.0,54173.0,52687.0,52096.0,51508.0,50867.0,4400.0,0.0,2000.0,2000.0,2000.0,3000.0
13604,440000.0,1,1,2,52,2,0,0,0,0,0,424606.0,418158.0,410821.0,403658.0,412248.0,456264.0,15010.0,14660.0,14500.0,15089.0,51000.0,27000.0
19577,80000.0,2,2,1,45,1,2,2,2,2,2,53916.0,52462.0,55327.0,56804.0,57469.0,58505.0,0.0,4327.0,3000.0,2200.0,2100.0,0.0
14836,280000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,11967.0,183.0,1699.0,0.0,2722.0,0.0,183.0,1699.0,0.0,2722.0,0.0,1041.0
20609,130000.0,1,2,2,29,2,2,2,0,0,0,47272.0,47984.0,47113.0,48218.0,49408.0,50648.0,1600.0,0.0,1700.0,1800.0,2000.0,1800.0
15603,20000.0,2,3,2,24,-1,-1,-2,-2,-1,0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0
46127,240766.68844589454,1,1,2,30,-1,-1,-1,0,-1,0,5046.097920128752,4420.916182146368,1469.1895022321082,6774.094538836103,26001.436300820653,6305.930708981388,4422.756234416514,1471.029554502255,6323.895083406828,26001.436300820653,2212.8036970464386,3008.970254816966
15731,220000.0,1,1,1,42,-1,-1,-1,-1,0,-1,2358.0,156.0,0.0,50510.0,2202.0,4533.0,156.0,0.0,50510.0,0.0,5131.0,0.0
19794,180000.0,2,2,1,39,-1,-1,0,-1,0,0,2569.0,11662.0,11867.0,8111.0,6312.0,3739.0,11662.0,6003.0,8111.0,273.0,3739.0,6547.0
30858,422919.03590656316,2,1,1,39,0,0,0,0,0,0,294119.61430551234,300408.55256421753,307552.0830315457,311458.33322327875,280978.2833036179,287437.30512256373,12912.428922803105,13708.096409343685,11162.862174149048,7080.964093436851,11275.37627046974,9310.44535092349
8116,130000.0,1,2,2,42,0,0,0,-2,-2,-2,130888.0,133400.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
43091,119176.513786561,1,2,2,39,2,2,2,2,1,1,58643.82562272877,53722.35462951475,50638.771947007284,44611.75388830535,43833.000867570096,38234.91938651885,1329.3944853755986,2958.82568932805,0.0,4752.954135968301,164.69724268779927,28599.867082310702
7090,120000.0,2,2,2,29,0,0,0,0,0,0,114538.0,117171.0,115941.0,116877.0,117359.0,117029.0,6000.0,5500.0,4160.0,4120.0,4250.0,4380.0
10670,410000.0,1,2,2,48,0,0,0,-1,-1,0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0
32026,20000.0,1,2,2,25,0,1,0,0,0,1,13698.324174356778,13821.312874141138,15231.942196160253,16241.617780551334,18150.980346049997,18181.347450294048,514.1469478485616,1823.196832207794,1579.8454704239175,2166.02279343299,583.7840445969069,0.0
33720,100000.0,1,2,1,41,1,2,1,1,2,0,72961.99320615715,71192.89536799923,75081.14977291334,80798.74905518917,78910.29214906391,79393.49887286827,0.0,5271.8135934654165,7349.216024638048,0.0,1893.1779945545131,3136.894066848183
3757,180000.0,2,1,2,27,1,-2,-2,-2,-2,-2,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0
24308,420000.0,1,1,1,43,-2,-2,-2,-2,-2,-2,3542.0,2967.0,2977.0,2987.0,3624.0,3165.0,3010.0,3035.0,3029.0,3637.0,3222.0,3025.0
32037,100000.0,2,2,2,40,1,1,1,1,1,1,104343.84074506444,105477.89687788082,106528.53270052403,105788.78936607382,104490.24084283566,104596.18605186926,5200.535738345454,5031.973701938756,3674.238159135713,3926.1318644605644,3626.28759271866,5367.49055971579
27462,500000.0,1,3,1,49,0,0,0,0,0,0,260991.0,214726.0,230250.0,188805.0,192229.0,2786.0,7890.0,20132.0,20004.0,7714.0,3000.0,1543.0
22467,70000.0,2,2,1,48,-1,-1,-1,-1,0,-1,3838.0,1930.0,6384.0,4286.0,2333.0,930.0,1930.0,6384.0,4292.0,0.0,930.0,1422.0
15767,10000.0,2,2,2,23,0,0,0,0,0,2,5403.0,6462.0,7479.0,8489.0,9007.0,9227.0,1300.0,1272.0,1282.0,800.0,500.0,0.0
918,240000.0,1,1,2,46,0,0,0,0,0,0,471814.0,478380.0,395612.0,386295.0,356206.0,352257.0,16044.0,15087.0,12000.0,15000.0,12000.0,12000.0
37761,290000.0,2,1,1,34,-1,-1,-2,-2,-1,-1,1032.7251498762894,240.8509889177369,452.8171566953515,240.8509889177369,2392.847041067746,-221.7972120555428,256.8927038051763,468.8588715827909,256.8927038051763,2502.7327880467064,321.2148368842843,252.34067592573172
10763,210000.0,2,1,2,39,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36453,60000.0,2,2,1,23,0,0,0,0,0,0,57029.48674458546,58066.82477180875,58540.70580315026,59506.55985363596,57052.512207223976,57661.73113149542,2637.8579336708235,2184.1613479614193,2075.6952689321392,2002.0307297475715,2062.2458379805717,2074.0896228348606
804,220000.0,1,2,2,29,0,0,0,-2,-2,-2,31037.0,6244.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0
34835,100000.0,1,1,1,30,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,300.31359868899403,0.0,0.0,0.0,0.0,300.31359868899403,256.9693679503763
41590,50000.0,2,1,1,23,0,1,0,0,0,0,50608.79206571192,49496.77203891878,45181.687255288416,9246.512168826914,3022.5690516857635,0.0,38.336700219558224,2157.1509719049363,1014.3878407803873,1484.562402596151,0.0,3438.392994384001
23520,200000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31402,20000.0,1,2,1,27,3,2,2,2,2,2,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
22226,160000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,316.0,1599.0,2328.0,1798.0,1000.0,1442.0,1617.0,2378.0,1798.0,1000.0,1442.0,0.0
9020,170000.0,2,2,1,42,0,0,0,0,0,0,37772.0,38862.0,39914.0,40559.0,41953.0,42210.0,2000.0,2000.0,1610.0,2200.0,1600.0,1600.0
6826,110000.0,2,1,1,37,0,0,2,2,0,0,106658.0,111694.0,112131.0,108106.0,109798.0,107372.0,10800.0,3808.0,0.0,4000.0,5000.0,5000.0
13649,500000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,8898.0,1276.0,24031.0,41305.0,5405.0,32310.0,1283.0,24174.0,41306.0,5455.0,36914.0,12457.0
24860,200000.0,1,1,2,38,-1,-1,-1,-1,-1,2,3810.0,3056.0,8519.0,776.0,5335.0,4536.0,3063.0,8568.0,776.0,5335.0,0.0,664.0
23776,80000.0,2,1,1,52,0,0,0,0,0,0,34243.0,35240.0,36275.0,37290.0,38030.0,38838.0,1570.0,1605.0,1620.0,1360.0,1420.0,1500.0
34503,434709.65180066304,1,1,1,48,1,0,0,0,0,0,422133.0267342199,416429.64324327663,404880.4680069645,400046.01476690266,408539.73042967473,443924.52734245645,15496.712034339003,14888.014007391424,14367.741295016574,14933.199245529526,42272.77709296374,23226.13011200296
44878,20000.0,1,1,1,24,0,0,1,1,2,1,15406.988726778987,17992.642007145074,17431.727258930863,18349.975669489057,17917.09677176479,19106.85263138391,3174.4339640121248,17.18306734553498,1504.0367425244012,0.0,1641.2537245304638,13.45580841467109
13620,50000.0,1,2,1,49,0,0,0,0,0,0,28788.0,21485.0,18800.0,17272.0,14226.0,14991.0,1377.0,1500.0,500.0,2000.0,1000.0,2000.0
7213,140000.0,1,1,2,32,-1,-1,2,2,2,-1,9556.0,6434.0,5413.0,5841.0,5215.0,8671.0,3000.0,0.0,5000.0,0.0,8671.0,7000.0
45381,50000.0,1,2,1,40,1,2,2,1,0,0,49744.870547029626,48923.91335157044,49269.645246043016,14427.465687980026,14016.030486910335,17528.845971655664,249.2716833582015,2295.472094074127,164.76858269977117,1693.395829469412,3953.058929895554,2442.3792443277034
13678,20000.0,1,2,1,22,0,0,0,0,0,0,19356.0,19754.0,20279.0,19887.0,19887.0,0.0,1485.0,1400.0,398.0,0.0,0.0,0.0
15172,30000.0,2,2,2,23,0,0,0,2,0,0,27186.0,27585.0,30398.0,29305.0,29408.0,28699.0,1451.0,3564.0,0.0,1174.0,1207.0,4302.0
20448,180000.0,1,1,2,26,-1,-1,-1,-1,-1,0,14565.0,9500.0,10122.0,770.0,4159.0,4159.0,9500.0,10122.0,770.0,4159.0,0.0,5243.0
2909,220000.0,1,1,2,25,0,0,-1,0,-1,2,29664.0,5995.0,8419.0,6523.0,508.0,370.0,1018.0,8424.0,20.0,878.0,1.0,3046.0
9464,80000.0,2,2,1,39,0,0,0,0,0,0,51644.0,53177.0,52446.0,49999.0,41411.0,42328.0,3000.0,2037.0,2000.0,1499.0,2000.0,1623.0
2370,210000.0,1,2,2,28,0,0,0,0,0,0,187992.0,193623.0,187501.0,167142.0,170910.0,174336.0,8500.0,8600.0,6500.0,6500.0,6300.0,7900.0
38706,50000.0,2,1,2,29,1,1,1,0,0,2,12643.55541014373,14088.581764419367,13790.747639614083,13887.577113235682,14727.093719555185,14341.101141919477,1944.6843615172959,223.04692936574244,621.9335747219901,1200.0,0.0,1267.863062261219
7034,50000.0,2,2,1,30,0,0,0,0,0,0,48139.0,49364.0,50558.0,23921.0,24423.0,25059.0,2299.0,2493.0,856.0,887.0,1043.0,922.0
25096,20000.0,1,3,2,53,-1,0,-1,-1,-1,-1,13561.0,13050.0,390.0,18280.0,2880.0,1600.0,1105.0,390.0,18280.0,2880.0,1600.0,0.0
